date,open,high,low,close,volume,ret,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_4,ret_lag_5,ret_lag_6,ret_lag_7,ret_lag_8,ret_lag_9,ret_lag_10,vol_7,mean_ret_7,ma_close_7,log_volume
2015-02-14,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,0.0889234937942555,0.0597871074457516,0.0116976765480128,-0.002979369869067,-0.0012319433610069,-0.0148901878086079,-0.0192484774801929,0.0243911975438064,0.0234661832756962,-0.0438935079933489,-0.0018277448453036,0.041014264111584785,0.01743689989559217,228.1511470249721,17.722169221000843
2015-02-15,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,-0.0914838458401995,0.0889234937942555,0.0597871074457516,0.0116976765480128,-0.002979369869067,-0.0012319433610069,-0.0148901878086079,-0.0192484774801929,0.0243911975438064,0.0234661832756962,-0.0438935079933489,0.05754057973307633,0.00711756155844837,229.78157479422433,17.850678217626857
2015-02-16,234.8249969482422,239.52099609375,229.02200317382812,233.8430023193359,28153700,-0.0041905829606741,-0.0914838458401995,0.0889234937942555,0.0597871074457516,0.0116976765480128,-0.002979369869067,-0.0012319433610069,-0.0148901878086079,-0.0192484774801929,0.0243911975438064,0.0234661832756962,0.05699808255561699,0.008646076536724627,231.7434321812221,17.153189378153108
2015-02-17,233.4219970703125,245.7749938964844,232.31399536132812,243.61000061035156,27363100,0.0409186284777184,-0.0041905829606741,-0.0914838458401995,0.0889234937942555,0.0597871074457516,0.0116976765480128,-0.002979369869067,-0.0012319433610069,-0.0148901878086079,-0.0192484774801929,0.0243911975438064,0.057998305608700375,0.014667586799399668,235.13928876604353,17.124705984939332
2015-02-18,243.77999877929688,244.25100708007812,232.33999633789065,236.3260040283203,25200800,-0.0303563635927271,0.0409186284777184,-0.0041905829606741,-0.0914838458401995,0.0889234937942555,0.0597871074457516,0.0116976765480128,-0.002979369869067,-0.0012319433610069,-0.0148901878086079,-0.0192484774801929,0.06026537197018521,0.010756587696019655,237.58800397600447,17.042386337690782
2015-02-19,236.41000366210935,242.6719970703125,235.5919952392578,240.2830047607422,18270500,0.0166051903417267,-0.0303563635927271,0.0409186284777184,-0.0041905829606741,-0.0914838458401995,0.0889234937942555,0.0597871074457516,0.0116976765480128,-0.002979369869067,-0.0012319433610069,-0.0148901878086079,0.06030667504449271,0.01145766109512164,240.23357500348772,16.720798349981497
2015-02-20,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,23876700,0.0144446905515782,0.0166051903417267,-0.0303563635927271,0.0409186284777184,-0.0041905829606741,-0.0914838458401995,0.0889234937942555,0.0597871074457516,0.0116976765480128,-0.002979369869067,-0.0012319433610069,0.0565697980711035,0.0049801729673825835,241.42671857561385,16.988413687866487
2015-02-21,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,0.0030922388719827,0.0144446905515782,0.0166051903417267,-0.0303563635927271,0.0409186284777184,-0.0041905829606741,-0.0914838458401995,0.0889234937942555,0.0597871074457516,0.0116976765480128,-0.002979369869067,0.04302229328644142,-0.007281434878656388,239.6000017438616,16.32382452315727
2015-02-22,244.54400634765625,246.3919982910156,233.8509979248047,235.9770050048828,19527000,-0.0356199807159169,0.0030922388719827,0.0144446905515782,0.0166051903417267,-0.0303563635927271,0.0409186284777184,-0.0041905829606741,-0.0914838458401995,0.0889234937942555,0.0597871074457516,0.0116976765480128,0.02699601512774215,0.0006991172819554124,239.7645743233817,16.787308732433775
2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.8919982910156,16400000,0.0122771959443205,-0.0356199807159169,0.0030922388719827,0.0144446905515782,0.0166051903417267,-0.0303563635927271,0.0409186284777184,-0.0041905829606741,-0.0914838458401995,0.0889234937942555,0.0597871074457516,0.02721553057754502,0.00305165712552607,240.48585946219308,16.612791953770035
2015-02-24,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,14200400,-0.0006574070841031,0.0122771959443205,-0.0356199807159169,0.0030922388719827,0.0144446905515782,0.0166051903417267,-0.0303563635927271,0.0409186284777184,-0.0041905829606741,-0.0914838458401995,0.0889234937942555,0.021513647454997155,-0.0028877765261627157,239.78943089076452,16.468780761609384
2015-02-25,238.88999938964844,239.33999633789065,235.52999877929688,237.47000122070312,11496200,-0.0053128478714399,-0.0006574070841031,0.0122771959443205,-0.0356199807159169,0.0030922388719827,0.0144446905515782,0.0166051903417267,-0.0303563635927271,0.0409186284777184,-0.0041905829606741,-0.0914838458401995,0.01797583120526232,0.000689868576878313,239.9528590611049,16.257527190930528
2015-02-26,237.3370056152344,237.7100067138672,234.2570037841797,236.42599487304688,13619400,-0.0044060639686232,-0.0053128478714399,-0.0006574070841031,0.0122771959443205,-0.0356199807159169,0.0030922388719827,0.0144446905515782,0.0166051903417267,-0.0303563635927271,0.0409186284777184,-0.0041905829606741,0.016575014141742714,-0.002311739181743101,239.40185764857702,16.427005878276518
2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900,0.0710216429476681,-0.0044060639686232,-0.0053128478714399,-0.0006574070841031,0.0122771959443205,-0.0356199807159169,0.0030922388719827,0.0144446905515782,0.0166051903417267,-0.0303563635927271,0.0409186284777184,0.032373123544458676,0.005770682589126885,240.8374285016741,17.60001607380477
2015-02-28,253.52000427246097,254.69200134277344,249.47900390625,254.26300048828125,13949300,0.0017122824925009,0.0710216429476681,-0.0044060639686232,-0.0053128478714399,-0.0006574070841031,0.0122771959443205,-0.0356199807159169,0.0030922388719827,0.0144446905515782,0.0166051903417267,-0.0303563635927271,0.03239634567561314,0.005573545963486628,242.22728620256697,16.450939957449343
2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700,0.0230890701745878,0.0017122824925009,0.0710216429476681,-0.0044060639686232,-0.0053128478714399,-0.0006574070841031,0.0122771959443205,-0.0356199807159169,0.0030922388719827,0.0144446905515782,0.0166051903417267,0.027125120553551336,0.013960553233558728,245.68799918038505,17.042898095211726
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700,0.0577463103970561,0.0230890701745878,0.0017122824925009,0.0710216429476681,-0.0044060639686232,-0.0053128478714399,-0.0006574070841031,0.0122771959443205,-0.0356199807159169,0.0030922388719827,0.0144446905515782,0.031711310297553315,0.020456141012520957,250.94200134277344,17.515965284374886
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300,0.0216452129850127,0.0577463103970561,0.0230890701745878,0.0017122824925009,0.0710216429476681,-0.0044060639686232,-0.0053128478714399,-0.0006574070841031,0.0122771959443205,-0.0356199807159169,0.0030922388719827,0.03032660289942985,0.023642229593823217,257.0801435198103,17.73671728364307
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000,-0.0310409866824927,0.0216452129850127,0.0577463103970561,0.0230890701745878,0.0017122824925009,0.0710216429476681,-0.0044060639686232,-0.0053128478714399,-0.0006574070841031,0.0122771959443205,-0.0356199807159169,0.03553287737000882,0.01996678119224424,262.1690019880022,17.53838075060996
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400,0.0112368448920191,-0.0310409866824927,0.0216452129850127,0.0577463103970561,0.0230890701745878,0.0017122824925009,0.0710216429476681,-0.0044060639686232,-0.0053128478714399,-0.0006574070841031,0.0122771959443205,0.03421191610996358,0.022201482458050287,267.84786115373885,17.536431191834673
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900,-0.0125890195638853,0.0112368448920191,-0.0310409866824927,0.0216452129850127,0.0577463103970561,0.0230890701745878,0.0017122824925009,0.0710216429476681,-0.0044060639686232,-0.0053128478714399,-0.0006574070841031,0.02843420659788921,0.01025710209925694,270.5471452985491,17.180005953149642
2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900,0.012889423033744,-0.0125890195638853,0.0112368448920191,-0.0310409866824927,0.0216452129850127,0.0577463103970561,0.0230890701745878,0.0017122824925009,0.0710216429476681,-0.0044060639686232,-0.0053128478714399,0.028187150961966525,0.01185383646229167,273.68971470424106,16.69616306997175
2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900,-0.0069267640018954,0.012889423033744,-0.0125890195638853,0.0112368448920191,-0.0310409866824927,0.0216452129850127,0.0577463103970561,0.0230890701745878,0.0017122824925009,0.0710216429476681,-0.0044060639686232,0.028474743684653255,0.007565860151365497,275.71143014090404,16.909634667230627
2015-03-09,274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,59178200,0.0541055553911571,-0.0069267640018954,0.012889423033744,-0.0125890195638853,0.0112368448920191,-0.0310409866824927,0.0216452129850127,0.0577463103970561,0.0230890701745878,0.0017122824925009,0.0710216429476681,0.027419087719765235,0.007045752293379927,277.70242745535717,17.89606380569091
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800,0.0074067670278434,0.0541055553911571,-0.0069267640018954,0.012889423033744,-0.0125890195638853,0.0112368448920191,-0.0310409866824927,0.0216452129850127,0.0577463103970561,0.0230890701745878,0.0017122824925009,0.02667352745474708,0.0050116885852128845,279.13928658621654,18.031641996431556
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900,0.0157074533239502,0.0074067670278434,0.0541055553911571,-0.0069267640018954,0.012889423033744,-0.0125890195638853,0.0112368448920191,-0.0310409866824927,0.0216452129850127,0.0577463103970561,0.0230890701745878,0.021491331636600587,0.011690037157561868,282.4659990583147,17.340808783246125
2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200,-0.0068558953788025,0.0157074533239502,0.0074067670278434,0.0541055553911571,-0.0069267640018954,0.012889423033744,-0.0125890195638853,0.0112368448920191,-0.0310409866824927,0.0216452129850127,0.0577463103970561,0.02261358865288117,0.009105359976015926,285.0625697544643,17.299368786212025
2015-03-13,294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,31421500,-0.0311121803793417,-0.0068558953788025,0.0157074533239502,0.0074067670278434,0.0541055553911571,-0.0069267640018954,0.012889423033744,-0.0125890195638853,0.0112368448920191,-0.0310409866824927,0.0216452129850127,0.026350317657654956,0.0064591941452364415,286.8645717075893,17.26300296177037
2015-03-14,284.4419860839844,286.3420104980469,280.97601318359375,281.885009765625,22612300,-0.0121717365475965,-0.0311121803793417,-0.0068558953788025,0.0157074533239502,0.0074067670278434,0.0541055553911571,-0.0069267640018954,0.012889423033744,-0.0125890195638853,0.0112368448920191,-0.0310409866824927,0.027024914665557516,0.0028790284907592267,287.66800362723217,16.93400460820473
2015-03-15,281.42498779296875,286.52899169921875,280.9960021972656,286.39300537109375,11970100,0.0158657912112254,-0.0121717365475965,-0.0311121803793417,-0.0068558953788025,0.0157074533239502,0.0074067670278434,0.0541055553911571,-0.0069267640018954,0.012889423033744,-0.0125890195638853,0.0112368448920191,0.027019635292507813,0.006135107806919342,289.3878609793527,16.29792251525963
2015-03-16,285.68499755859375,294.11199951171875,285.68499755859375,290.5929870605469,21516100,0.0145586060234158,0.0158657912112254,-0.0121717365475965,-0.0311121803793417,-0.0068558953788025,0.0157074533239502,0.0074067670278434,0.0541055553911571,-0.0069267640018954,0.012889423033744,-0.0125890195638853,0.01791988002018551,0.000485543611527727,289.5287170410156,16.884312096545326
2015-03-17,290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,21497200,-0.017664059044773,0.0145586060234158,0.0158657912112254,-0.0121717365475965,-0.0311121803793417,-0.0068558953788025,0.0157074533239502,0.0074067670278434,0.0541055553911571,-0.0069267640018954,0.012889423033744,0.01879026792077379,-0.003096002970274616,288.63514491489957,16.883433298576442
2015-03-18,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,57008000,-0.1079147836774018,-0.017664059044773,0.0145586060234158,0.0158657912112254,-0.0121717365475965,-0.0311121803793417,-0.0068558953788025,0.0157074533239502,0.0074067670278434,0.0541055553911571,-0.0069267640018954,0.04196951993197786,-0.02075632254189633,282.909432547433,17.85870218436915
2015-03-19,255.8800048828125,264.2439880371094,248.6360015869141,260.9280090332031,52732000,0.0178997663137794,-0.1079147836774018,-0.017664059044773,0.0145586060234158,0.0158657912112254,-0.0121717365475965,-0.0311121803793417,-0.0068558953788025,0.0157074533239502,0.0074067670278434,0.0541055553911571,0.04431359080617024,-0.01721979944295606,278.13429042271207,17.780733058823813
2015-03-20,260.95599365234375,264.8479919433594,259.1619873046875,261.7489929199219,18456700,0.0031414604385734,0.0178997663137794,-0.1079147836774018,-0.017664059044773,0.0145586060234158,0.0158657912112254,-0.0121717365475965,-0.0311121803793417,-0.0068558953788025,0.0157074533239502,0.0074067670278434,0.04441496116111724,-0.012326422183253902,274.7645743233817,16.73093806034242
2015-03-21,261.6440124511719,262.1960144042969,255.6499938964844,260.0249938964844,17130100,-0.0066082454884916,0.0031414604385734,0.0178997663137794,-0.1079147836774018,-0.017664059044773,0.0145586060234158,0.0158657912112254,-0.0121717365475965,-0.0311121803793417,-0.0068558953788025,0.0157074533239502,0.044467936933290694,-0.011531637746238917,271.6417149135045,16.656347766371653
2015-03-22,259.9169921875,269.74700927734375,259.5899963378906,267.9599914550781,18438100,0.0300599269848765,-0.0066082454884916,0.0031414604385734,0.0178997663137794,-0.1079147836774018,-0.017664059044773,0.0145586060234158,0.0158657912112254,-0.0121717365475965,-0.0311121803793417,-0.0068558953788025,0.04621479147547093,-0.00950390406428876,269.00842721121654,16.729929788143224
2015-03-23,267.8949890136719,277.2969970703125,261.7449951171875,266.739990234375,22811900,-0.0045633191680478,0.0300599269848765,-0.0066082454884916,0.0031414604385734,0.0178997663137794,-0.1079147836774018,-0.017664059044773,0.0145586060234158,0.0158657912112254,-0.0121717365475965,-0.0311121803793417,0.04510730033720061,-0.012235607663069274,265.6008562360491,16.942792931428002
2015-03-24,266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,40073700,-0.082590521853266,-0.0045633191680478,0.0300599269848765,-0.0066082454884916,0.0031414604385734,0.0178997663137794,-0.1079147836774018,-0.017664059044773,0.0145586060234158,0.0158657912112254,-0.0121717365475965,0.05248198201631633,-0.02151081663571113,259.89942714146207,17.506230841711208
2015-03-25,247.4720001220703,249.19000244140625,236.51499938964844,246.1970062255859,35866900,0.0024482110178939,-0.082590521853266,-0.0045633191680478,0.0300599269848765,-0.0066082454884916,0.0031414604385734,0.0178997663137794,-0.1079147836774018,-0.017664059044773,0.0145586060234158,0.0158657912112254,0.03627336361311823,-0.005744674536383173,258.45628356933594,17.395325450459755
2015-03-26,246.2760009765625,254.35400390625,244.90499877929688,248.5319976806641,25730000,0.0094395468020221,0.0024482110178939,-0.082590521853266,-0.0045633191680478,0.0300599269848765,-0.0066082454884916,0.0031414604385734,0.0178997663137794,-0.1079147836774018,-0.017664059044773,0.0145586060234158,0.03548665804803713,-0.006953277323777074,256.6854248046875,17.063168223123064
2015-03-27,248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,17274900,-0.0060658337401339,0.0094395468020221,0.0024482110178939,-0.082590521853266,-0.0045633191680478,0.0300599269848765,-0.0066082454884916,0.0031414604385734,0.0178997663137794,-0.1079147836774018,-0.017664059044773,0.0352197638944659,-0.008268605063592402,254.5825696672712,16.664765196776695
2015-03-28,246.9750061035156,254.2050018310547,246.9750061035156,252.79800415039065,16040900,0.0230850004570782,-0.0060658337401339,0.0094395468020221,0.0024482110178939,-0.082590521853266,-0.0045633191680478,0.0300599269848765,-0.0066082454884916,0.0031414604385734,0.0178997663137794,-0.1079147836774018,0.037186303139810535,-0.004026712785653859,253.5501425606864,16.590652330894876
